date,time,username,tweet,preprocessing,Nama Universitas,label,geo
2024-04-30,07:27:16,numerthree,@undipmenfess Ngeri anak penerima KIPK di Undip mayoritas sultan,undipmenfess ngeri anak terima kipk undip mayoritas sultan,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:27:10,mbaknurrr,Sumpah ini knp banyak bgt penerima kipk tapi pada berada semuaaa? Actually jaman aku kuliah jg pernah merasa betapa irinya aku sama temen sekosanku yg nerima bidikmisi tapi hp nya iphone. Sedangkan aku dapet UKT tertinggi hp ku cuman siomay. Sebellll,sumpah terima kipk actually jaman kuliah betapa iri teman sekosanku terima bidikmisi handphone nya iphone ukt te inggi handphone ku siomay sebellll,,Negative,"<NA>,<NA>"
2024-04-30,07:26:57,nanawawhh,@undipmenfess cek penerima kipk tuh dimana sih?,undipmenfess cek terima kipk mana sih,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:26:15,yusihz,@undipmenfess kalo udah mampu bayar ukt kenapa harus daftar kipk kak? nanya aja sih karna adanya KIPK itu buat YANG KURANG MAMPU BAYAR UKT dan kategori penerima kipk udah ada semua. jangan maruk kak jadi orang,undipmenfess bayar ukt daftar kipk kak sih kipk bayar ukt kategori terima kipk ada maruk kak orang,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:26:20,numerthree,Ngeri cuy liat penerima Kipk di Undip segitu plongnya mereka bsa dpatin kipk dgn kehedenonan ini,ngeri coy lihat terima kipk undip plong dpatin kipk kehedenonan,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:26:52,kawaragisenjui,Jujur shock banget deh tau ada penerima kipk ternyata pas motoin rumah tuh pake rumah orang lain kntl,jujur shock deh ada terima kipk pas motoin rumah pakai rumah orang kontol,,Negative,"<NA>,<NA>"
2024-04-30,07:26:13,kawaragisenjui,Buat semua penerima kipk yang sebenarnya mampu secara finansial dan ga mikirin kedepannya harus gimana semoga ke spill semua ,terima kipk finansial pikir depan moga spill,,Negative,"<NA>,<NA>"
2024-04-30,07:26:11,mourve_,banyak banget kasus penerima kipk....,terima kipk,,Negative,"<NA>,<NA>"
2024-04-30,07:26:02,zouravr,@undipmenfess mjb ngecek penerima kipk gini tuh lewat mana si? ada webnya kah,undipmenfess mjb ecek terima kipk sih ada webnya kah,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:26:00,sweetcherry0297,@undipmenfess ngundurin diri lu sana dari penerima kipk. lebih banyak orang yang bener-bener butuh itu dengan latar belakang bener-bener ga mampu. boro-boro kepikiran beli ipad sama hp ip bisa bayar ukt sambil makan pas-pasan juga udah bersyukur banget,undipmenfess undur terima kipk orang butuh latar boro boro pikir beli ipad handphone ip bayar ukt makan pas pas syukur,Universitas Padjajaran,Negative,"-6.893198,107.617133933098"
2024-04-30,07:25:33,StephanieD11259,#Viralvideo #indonesiavsuzbekistan #viral #KIZILGONCALAR | KIPK https://t.co/w4sOr9VyvM Seorang penerima KIPK menjadi sorotan setelah gaya hidup mewahnya terungkap oleh warganet. Nama Cantika Mutiara Johani (akun X @cantikamje),viralvideo indonesiavsuzbekistan viral kizilgoncalar kipk terima kipk sorot gaya hidup mewah ungkap warganet nama cantika mutiara johan akun x cantikamje,Universitas Negeri Gorontalo,Negative,"0.5546668,123.062666148111"
2024-04-30,07:25:15,iam_spidermark,@undipmenfess Sekarang banyak amat penerima Kipk yg borjouis gini dah. Mana sebelgram semua lagi,undipmenfess terima kipk borjouis sebelgram,Universitas Indonesia,Negative,"-6.36031565,106.827185590632"
2024-04-30,07:24:30,meowmaaal,@undipmenfess Kok diliat2 penerima kipk ini penampilannya pd template ya ,undipmenfess diliat2 terima kipk tampil template ya,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:24:05,yourwaifv,@undipmenfess pdhl bagus ya kebongkar semua kan kalo ga d viralin ga pada ngundurin diri wkwkkw lumayan kan kalo mereka yg emg mampu ngundurin diri jd ngebuka kuota kipk lagi. semoga aj kali ini tepat sasaran penerima kipk nya belajar dr yg udah2,undipmenfess bagus ya bongkar viralkan undur wkwk lumayan undur ngebuka kuota kipk moga kali sasar terima kipk nya ajar,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:23:58,anjingtuhimut,Napa isi timeline gueh bnyk org ngespill penerima kipk yeee??? ,isi lini gueh orang ngespill terima kipk iya,,Negative,"<NA>,<NA>"
2024-04-30,07:21:54,hallojeha,@undipmenfess skr ni base jd ajang mempermalukan penerima kipk yg ternyata mampu wkwk lanjutkan,undipmenfess nih base ajang malu terima kipk wkwk lanjut,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:20:56,potatissho,@undipmenfess penerima kipk yang gaya ny hedon sedang ketar ketir,undipmenfess terima kipk gaya nya boros ketar tir,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:20:44,kkkaaai07,@elvnnadl @tanyarlfes jd tbtb ada org yg up dia penerima kipk trs lgsg viral gt kak?,elvnnadl tanyarlfes ada orang up terima kipk langsung viral kak,Universitas Negeri Gorontalo,Positive,"0.5546668,123.062666148111"
2024-04-30,07:19:31,baeboozz,@convomfs Kalo kata gw dari sistem nya juga dah salah sih ga di cross check lagi kebutuhan ekonominya. Temen gw juga ada penerima kipk yang tiap semester beli tas guess beli iphone sepatu branded karena duit kipk nya ga kepake (utuh) karena tanpa kipk pun sebenernya dia udah cukup bgt,convomfs sistem nya salah sih cross check butuh ekonomi teman ada terima kipk semester beli tas guess beli iphone sepatu merek duit kipk nya pakai utuh kipk,Universitas Indonesia,Negative,"-6.36031565,106.827185590632"
2024-04-30,07:19:16,immalouissimp,@undipmenfess knapa yg model bgini bisa lolos seleksi penerima kipk?,undipmenfess model lolos seleksi terima kipk,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:18:33,homtawn,@undipmenfess LABJUTTTT UNDIPPP SPILL LAGI PARA PENERIMA KIPK YG DZALIM ITU,undipmenfess labjutttt undippp spill terima kipk zalim,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:17:52,undipmenfess,-dips! Pengurus KIPK (mahasiswa/i) nya aja nyuruh calon penerima KIPK untuk malsuin berkas-berkas dan bilang ke temen/adek tingkatnya kalau KIPK masih banyak dan disuruh daftar terus berkas nya disuruh malsuin seperti slip gaji foto rumah orang lain yang jelek. Kejadian (cont..),dips urus kipk mahasiswa i nya suruh calon terima kipk malsuin berkas berkas bilang teman adik tingkat kipk suruh daftar berkas nya suruh malsuin sepe i slip gaji foto rumah orang jelek jadi cont,Universitas Indonesia,Positive,"-6.36031565,106.827185590632"
2024-04-30,07:17:40,teorigravitasi,@sya_rl @kin_love_bot @undipmenfess jujur aku gapeduli rumahnya kaya gmn. mau gmn pun jg dia penerima kipk dan ini akibat dr apa yg diperlihatkan oleh hafsoh sendiri makanya muncul isu wajar klo salah satu followernya yg mungkin gak deket sm hafsoh jd mikir klo dia gak berhak buat dapet kipk berakhir dicepu disini,rl kin cinta bot undipmenfess jujur gapeduli rumah terima kipk akibat hafsoh muncul isu wajar salah followernya hafsoh pikir hak kipk cepu,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:16:48,hallojeha,org org penerima kipk yg pake ip 13 keatas macbook pro vespa matic bawa mobil gue sumpahin u jatoh miskin beneran sad,orang orang terima kipk pakai ip 13 macbook pro vespa matic bawa mobil sumpah jatuh miskin benar sad,,Negative,"<NA>,<NA>"
2024-04-30,07:16:26,aconk_arta,Viralin terus tiap tahun penerima KIPK yang tidak layak biar ada sanksi sosial,viralkan terima kipk layak biar ada sanksi sosial,,Negative,"<NA>,<NA>"
2024-04-30,07:16:05,Kelinci30,@undipmenfess Mesti ada yg bikin thread kumpulan penerima kipk ga sesuai si,undipmenfess mesti ada bikin thread kumpul terima kipk sesuai sih,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:15:41,anggitarahaha,Ayo ayooo babat abis semua selebgram penerima kipk itu!!!!!!!!!!!!!,ayo ayo babat habis selebriti instagram terima kipk,,Positive,"<NA>,<NA>"
2024-04-30,07:15:18,soorotan,pendek umur buat orang tajir/influencer penerima kipk ,pendek umur orang tajir influencer terima kipk,,Negative,"<NA>,<NA>"
2024-04-30,07:14:12,ManganMeneh,@tanyakanrl Dipahami dulu yg dispill tu gaya hidupnya seperti apa... Orang2 nggak asal spill kok terkait masalah penerima KIPK ini dan kalo emang itu barang bukan dibeli pakek uang sendiri pasti temennya ada yg tau dong kesehariannya seperti apa,tanyakanrl paham dispill gaya hidup sepe i orang orang spill kait terima kipk barang beli pakai uang teman ada hari sepe i,,Negative,"<NA>,<NA>"
2024-04-30,07:13:54,pekerja_paksa,kalo KIPK tajir krn jadi lonte apakah menghapuskan haknya sebagai penerima KIPK?,kipk tajir lonte hapus hak terima kipk,,Negative,"<NA>,<NA>"
2024-04-30,07:11:09,chairuddinanwar,penerima KIPK dibounty ,terima kipk dibounty,,Negative,"<NA>,<NA>"
2024-04-30,07:10:58,ariestajonas,Kalo perihal penerima kipk or bidikmisi yg kurang tepat sasaran tuh udh dari dulu gak si?? Jaman gue kuliah dulu jg udh ada aja oknum begitu mah. Tapi duo yg lg rame nih keren jg msh early 20s tp follsnya udah ratusan ribu &amp; pnya usaha kek woww,perihal terima kipk orang bidikmisi sasar sih jaman kuliah ada oknum duo ramai nih keren early 20s follsnya ratus ribu usaha wow,,Negative,"<NA>,<NA>"
2024-04-30,07:08:04,3log27,@undipmenfess muka penerima kipk tp bnyak duit template bgt ya,undipmenfess muka terima kipk duit template ya,Universitas Indonesia,Negative,"-6.36031565,106.827185590632"
2024-04-30,07:07:36,ushiyuji,@jrvshit @undipmenfess Ngk smua kak Alhamdulillah temenku penerima kipk bnr susah hidupnya pengeluaran sama pemasukannya ngk menutupi Laptop aja sampe pinjem sana - sini. Beruntung dia ngk nyerah soal pendidikan,jrvshit undipmenfess kak alhamdulillah teman terima kipk susah hidup keluar pasu tutup laptop pinjam untung serah didik,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:06:07,Auah88573003,@tanyakanrl Setuju mari kita bantu pemerintah agar penerima kipk tepat sasaran,tanyakanrl tuju mari bantu perintah terima kipk sasar,,Negative,"<NA>,<NA>"
2024-04-30,07:04:43,clouudyy26,@tanyakanrl Gue ga membenarkan sama sekali tindakannya ya. Tp gue liat ini makin kemana-mana dan netizen tuh seneng bgt dikasih makan beginian. Klo dia beneran mundur jd penerima kipk trus kalian buat hancur imagenya gimana cara dia bayar kuliah berikutnya? Inget ayahnya udh meninggal,tanyakanrl benar tindak ya lihat mana warganet senang kasih makan benar mundur terima kipk hancur citra bayar kuliah ayah tinggal,,Positive,"<NA>,<NA>"
2024-04-30,07:03:59,RRiamsyah,@undipmenfess Demi apa disini banyak bgt penerima KIPK yg sekali keluar bisa 6jt mereka tarik buat jalan² makan².. Dalam hati knpa saya gk dpt dulu pas kuliah sampe harus kerja pontang panting dulu baru bisa bayar semesteran... Bukan mau ngeluh tapi kyak gk adil aja:'),undipmenfess terima kipk 6jt tarik jalan makan hati pas kuliah kerja pontang panting bayar semester keluh adil,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,07:03:51,arashcyrille,@undipmenfess Penerima kok kipk rata2 selebgram sih?,undipmenfess terima kipk selebriti instagram sih,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:03:16,tanyakanrl, Nyebut miskin ke mahasiswa penerima KIPK itu salah ngga sih?,sebut miskin mahasiswa terima kipk salah sih,,Positive,"<NA>,<NA>"
2024-04-30,07:03:02,yonatasiaaaaa,TL ku isinya KIPK Undip sayang aja kalau penerima KIPK ini di tangan yang salah,lini ku isi kipk undip sayang terima kipk tangan salah,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,07:01:28,akunsharingku,drama penerima kipk ini seru bgt soalnya ak ga dapet kwkkwk jd iri dkit,drama terima kipk seru kwkkwk iri dkit,,Negative,"<NA>,<NA>"
2024-04-30,06:59:41,oh_kawaiikoto,@ijeycookie @undipmenfess waktu itu sempet lewat postingan dari fb dia anak dkv penerima kipk habis beli mac buat kebutuhan kuliah dia. yg kaya gini loh maksudnya boleh beli device mahal ASALKAN buat menunjang kebutuhan kuliah dia,ijeycookie undipmenfess postingan facebook anak dkv terima kipk habis beli mac butuh kuliah maksud beli device mahal tunjang butuh kuliah,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,06:59:01,primrosge,@sultohn @kiddiejaemin @tanyakanrl YA EMGGGG kita jg berharap semua penerima KIPK bisa berkembang tapi ya SADAR DIRI kalo udah berkembang harus ngundurin diri. jangan nyalahin pemerintah / programnya terus krn ya sama aja dong jadinya sama-sama tukang korupsi?,sultohn kiddiejaemin tanyakanrl ya emgggg harap terima kipk kembang ya sadar kembang undur salah perintah program ya tukang korupsi,,Negative,"<NA>,<NA>"
2024-04-30,06:58:21,gayung_aer,@lrb_moon @undipmenfess baca2 si pcrnya penerima kipk jg kk,lrb undipmenfess baca baca sih pacar terima kipk kakak,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,06:56:42,caratnunaa,btw banyak bgt yg kena spill penerima kipk ternyata org mampu .__.,by the way kena spill terima kipk orang,,Positive,"<NA>,<NA>"
2024-04-30,06:56:27,eedelweiss_21,@taeko0kie_ @undipmenfess setauku banyak deh univ lain juga yg penerima kipk nya engga tepat sasaran,taeko0kie undipmenfess tahu deh universitas terima kipk nya sasar,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,06:56:10,fatmazhaang,Nih penerima kipk perlu dicek ulang gasi...,nih terima kipk cek ulang sih,,Negative,"<NA>,<NA>"
2024-04-30,06:56:05,xkazueha,lg rame kipk dan membludak akhirnya kebongkar 1 per 1 penerima kipk sangat mampu dan malah gaya hidupnya kyk orkay sedangkan aku mau daftar kipk udh auto coret krn ibuku pns pdhl blio single parent bergelut dengan uang gedung smpe ukt uner sendirian. dmn letak keadilan ini ajg,ramai kipk membludak bongkar 1 1 terima kipk gaya hidup orkay daftar kipk auto coret ibu pegawai negeri sipil blio single parent gelut uang gedung ukt uner letak adil anjing,Universitas Airlangga ,Negative,"-7.26625925,112.783948216842"
2024-04-30,06:55:56,marveel46,Dan dengan penuh kesadaran mereka mendaftarkan diri sebagai penerima KIPK terlepas dari pihak yang berwenang lalai beserta system penerimaan nya yang juga masih buruk kesadaran diri juga perlu.,penuh sadar daftar terima kipk lepas wenang lalai bese a sistem terima nya buruk sadar,,Negative,"<NA>,<NA>"
2024-04-30,06:55:07,undipmenfess,-dips! Akhir akhir ini banyak yg spill penerima KIPK yang ga sesuai sasaran jujur bikin aku ke trigger banget dengan kondisi keluarga aku yang dulu gabisa daftar krna keluarga PNS walaupun gol kecil dan sekarang udah pensiun semua ngandelin gaji pensiun ortu buat (cont..),dips spill terima kipk sesuai sasar jujur bikin trigger kondisi keluarga daftar keluarga pegawai negeri sipil gol pensiun ngandelin gaji pensiun o cont,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,06:55:01,spghttmnstrx,@dudidudiidumb @undipmenfess kata gue kalo misal ada penerima kipk terus dia nyisihin uang kipknya buat bikin usaha dan berhasil sukses gapapa loh dengan syarat abisitu kipknya dicabut. jadi ya bisa mau buat brand baju sebenernya gapapa ga sih der? cuma sayang aja si oknum nunggu viral dulu baru mau nyabut.,dudidudiidumb undipmenfess ada terima kipk nyisihin uang kipknya bikin usaha hasil sukses syarat abisitu kipknya cabut ya merek baju sih der sayang sih oknum tunggu viral nyabut,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,06:52:54,celestialsbae,Jadi inget temen sendiri. Penerima kipk padahal ortunya punya yayasan.. ,teman terima kipk o unya yayasan,Universitas Negeri Yogyakarta,Negative,"-7.77301315,110.383763340711"
2024-04-30,06:52:38,egaIiter,disuruh jangan lupa bersyukur sama penerima kipk yang aslinya orkay,suruh lupa syukur terima kipk asli orkay,,Negative,"<NA>,<NA>"
2024-04-30,06:52:15,inversimedia,Media sosial dihebohkan dengan pengakuan mahasiswi Semarang penerima KIPK dengan gaya hidup hedon. Lewat media sosialnya seorang mahasiswi yang juga selebgram tersebut kerap memamerkan gaya hidup mewah. https://t.co/9I7Zw7x8ZL,media sosial heboh aku mahasiswi semarang terima kipk gaya hidup boros media sosial mahasiswi selebriti instagram kerap pamer gaya hidup mewah,,Negative,"<NA>,<NA>"
2024-04-30,06:50:43,apaanyakgatau,@abcdexsjk @undipmenfess kmrn ada yg sharelink nama penerima kipk bisa dicari di google daftarnya,abcdexsjk undipmenfess kemarin ada sharelink nama terima kipk cari google daftar,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
2024-04-30,06:50:12,arlbs25,Wow saya saja mau beli kaset ps 4 yang 300 rb an aja mikirnya 10 kali. Penerima KIPK ini bisa spend 7 jt per bulannya? Wow wow,beli kaset play station 4 300 ribu an pikir 10 kali terima kipk spend 7 juta bulan,,Negative,"<NA>,<NA>"
2024-04-30,06:50:08,jjgfrend,rame² masalah kipk aku jadi inget pas magang di bank ada pihak kampus yang nyuruh nge cek in rekening² penerimanya masing aktif/engga trs itu kalo ngecek pasti keliataan saldo nya berapaa dan pernah nemu yang saldo nya 2digit saldo dua digit kok jadi penerima kipk,ramai kipk pas magang bank ada kampus suruh nge cek in rekening terima aktif ecek keliataan saldo nya berapaa temu saldo nya 2digit saldo digit terima kipk,,Positive,"<NA>,<NA>"
2024-04-30,06:48:55,cobadiembentar,@undipmenfess berharap petugas undip kerja lebih nder? survey ke rumah penerima kipk buat liat keabsahan data kemiskinan aja boro2,undipmenfess harap tugas undip kerja nder survei rumah terima kipk lihat absah data miskin boro boro,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,06:48:11,cyutieepieee,@undipmenfess NADIRA DWI PUSPITA nadiraya__ 24040122130075 Fisika Selepgram penerima KIPK,undipmenfess nadira dwi puspita nadiraya 24040122130075 fisika selepgram terima kipk,Universitas Diponegoro,Negative,"-7.0483698,110.440107056068"
2024-04-30,06:47:49,GroMisFans,@taeko0kie_ @undipmenfess Fresh graduate aja gaji segitu udah bagus. Lah ini pengeluaran penerima kipk segitu. Spill aja laporin,taeko0kie undipmenfess fresh graduate gaji bagus keluar terima kipk spill lapor,Universitas Diponegoro,Positive,"-7.0483698,110.440107056068"
